z,H_z_km_s_Mpc,E_z,q_z
1.06,119.1373559105315,1.7724025694089602,0.15476227773079088
1.07,119.80656938865897,1.782358436559537,0.1586128921059713
1.08,120.47851114542902,1.792354892222753,0.16241484714116727
1.09,121.15316678760819,1.802391722270942,0.16616871316783244
1.1,121.83052205913572,1.8124687146171519,0.16987505827499105
1.11,122.51056284049614,1.8225856592058098,0.17353444807892626
1.12,123.19327514805187,1.832742348002795,0.17714744550465067
1.1300000000000001,123.87864513333709,1.8429385749849307,0.18071461058102578
1.1400000000000001,124.5666590823162,1.8531741361289564,0.18423650024739135
1.1500000000000001,125.25730341460819,1.863448829399985,0.1877136681719891
1.16,125.95056468267971,1.8737624547395,0.19114666458289786
1.17,126.64642957100892,1.884114814052916,0.19453603610900916
1.18,127.34488489522137,1.8945057111967236,0.1978823256306541
1.19,128.04591760120084,1.9049349519652599,0.20118607214202022
1.2,128.7495147641757,1.9154023440771177,0.204447810622014
1.21,129.45566358778382,1.9259076971612337,0.2076680719149997
1.22,130.164351403117,1.9364508227426729,0.21084738262043112
1.23,130.87556566774649,1.9470315342281306,0.21398626499036366
1.24,131.589293964731,1.957649646891175,0.21708523683570102
1.25,132.3055240016096,1.9683049778572643,0.22014481144066167
1.26,133.02424360937957,1.9789973460885413,0.22316549748390102
1.27,133.74544074146166,1.9897265723684379,0.2261477989666698
1.28,134.46910347265325,2.0004924792861023,0.22909221514912037
1.29,135.19521999807114,2.011294891220672,0.23199924049174703
1.3,135.92377863208492,2.0221336343254026,0.23486936460400898
1.31,136.65476780724222,2.0330085365116815,0.23770307219830955
1.32,137.38817607318632,2.0439194274329244,0.2405008430493083
1.33,138.12399209556804,2.054866138468387,0.24326315196031412
1.34,138.8622046549523,2.0658485027068982,0.24599046873319974
1.35,139.60280264572006,2.0768663549305253,0.2486832581431544
1.36,140.3457750749671,2.0879195315981893,0.2513419799195129
1.37,141.09111106140023,2.0990078708292454,0.25396708872977536
1.3800000000000001,141.8387998342314,2.11013121238703,0.2565590341682844
1.3900000000000001,142.5888307320712,2.1212893976623994,0.259118260748854
1.4000000000000001,143.3411932018213,2.1324822696572543,0.26164520790102896
1.41,144.09587679756802,2.1437096729680745,0.26414030996984716
1.42,144.85287117947595,2.1549714537694658,0.26660399622043207
1.43,145.61216611268424,2.1662674597977363,0.269036690842837
1.44,146.37375146620383,2.177597540334491,0.27143881296262395
1.45,147.1376172118182,2.188961546190279,0.2738107766532949
1.46,147.9037534229868,2.20035932968828,0.27615299095125856
1.47,148.67215027375255,2.2117907446480487,0.278465859873974
1.48,149.44279803765318,2.2232556463693234,0.2807497824393932
1.49,150.2156870866371,2.234753891615893,0.2830051526883126
1.5,150.99080788998418,2.2462853385995443,0.28523235970973815
1.51,151.76815101323223,2.25784984696409,0.2874317876667285
1.52,152.54770711710864,2.269447277769476,0.289603815824264
1.53,153.32946695646834,2.2810774934759785,0.2917488185800239
1.54,154.1134213792378,2.292740357928498,0.29386716549587844
1.55,154.89956132536614,2.3044357363409524,0.2959592213306692
1.56,155.68787782578264,2.3161634952807675,0.29802534607493736
1.57,156.47836200136123,2.327923502653474,0.30006589498690683
1.58,157.27100506189308,2.339715627687421,0.30208121862929715
1.59,158.06579830506595,2.3515397409185925,0.3040716629079354
1.6,158.8627331154519,2.363395714175547,0.3060375691100603
1.61,159.66180096350251,2.3752834205644695,0.30797927394535085
1.62,160.46299340455255,2.3872027344543505,0.30989710958662453
1.6300000000000001,161.2663020778318,2.3991535314622836,0.31179140371064795
1.6400000000000001,162.07171870548524,2.411135688438889,0.3136624795422951
1.6500000000000001,162.8792350916017,2.423149083453862,0.31551065589605565
1.6600000000000001,163.68884312125158,2.435193595781659,0.3173362472205077
1.67,164.50053475953302,2.4472691058873073,0.31913956364243745
1.68,165.31430205062665,2.4593754954123397,0.32092091101107467
1.69,166.13013711685997,2.471512647160879,0.32268059094370005
1.7,166.94803215778023,2.4836804450858434,0.32441890087000047
1.71,167.76797944923624,2.495878774275287,0.32613613407833464
1.72,168.58997134247022,2.508107520938889,0.32783257976221636
1.73,169.4140002632176,2.5203665723945607,0.3295085230647328
1.74,170.2400587108167,2.5326558170552036,0.33116424512634013
1.75,171.06813925732786,2.544975144415601,0.3328000231303889
1.76,171.89823454666129,2.557324445039443,0.33441613034927054
1.77,172.73033729371448,2.5697036105464974,0.3360128361914929
1.78,173.56444028351862,2.5821125335999078,0.33759040624747305
1.79,174.40053637039497,2.594551107893644,0.3391491023364541
1.8,175.2386184771195,2.607019228140074,0.34068918255256886
1.81,176.07867959409768,2.619516790057688,0.3422109013104131
1.82,176.92071277854808,2.6320436903589526,0.34371450939210724
1.83,177.7647111536951,2.6445998267383004,0.3452002539927441
1.84,178.6106679079713,2.657185097860265,0.3466683787663487
1.85,179.45857629422866,2.669799403347744,0.34811912387131083
1.86,180.30842962895872,2.6824426437703996,0.3495527260150302
1.87,181.16022129152236,2.6951147206331987,0.35096941850044816
1.8800000000000001,182.01394472338805,2.7078155363650813,0.35236943126985354
1.8900000000000001,182.86959342737993,2.7205449943077733,0.35375299094942814
1.9000000000000001,183.7271609669336,2.733302998704716,0.35512032089415024
1.9100000000000001,184.58664096536214,2.746089454690144,0.35647164123166775
1.92,185.44802710513017,2.758904268278291,0.3578071689048805
1.93,186.31131312713666,2.7717473463527127,0.35912711771746264
1.94,187.1764928300073,2.784618596655766,0.36043169837396927
1.95,188.04356006939437,2.79751792777819,0.3617211185245681
1.96,188.91250875728625,2.8104452491488328,0.36299558280720245
1.97,189.7833328613247,2.823400471024498,0.3642552928885874
1.98,190.65602640413144,2.8363835044799224,0.3655004475056387
1.99,191.53058346264206,2.84939426139787,0.36673124250780353
2.0,192.4069981674494,2.862432654459362,0.3679478708968418
2.0100000000000002,193.28526470215417,2.875498597134014,0.3691505228675387
2.02,194.16537730272475,2.888592003670516,0.3703393858467383
2.0300000000000002,195.0473302568642,2.9017127890872114,0.3715146445337121
2.04,195.9311179033858,2.91486086916281,0.3726764809394172
2.05,196.81673463159666,2.9280361604272165,0.37382507442457324
2.06,197.70417488068873,2.94123858015247,0.374960601738046
2.07,198.5934331391381,2.954468046343808,0.37608323705462565
2.08,199.48450394411168,2.967724477730841,0.37719315201266457
2.09,200.3773818808819,2.9810077937588426,0.3782905157506502
2.1,201.27206158224854,2.99431791458015,0.3793754949437016
2.11,202.16853772796833,3.007654761045677,0.38044825383976844
2.12,203.06680504419197,3.021018254696539,0.3815089542958412
2.13,203.96685830290826,3.0344083177557835,0.3825577558118185
2.14,204.86869232139586,3.0478248731202333,0.3835948155671167
2.15,205.7723019616817,3.0612678443524306,0.3846202884530612
2.16,206.67768213000704,3.0747371556726923,0.38563432710739787
2.17,207.5848277762999,3.0882327319512615,0.3866370819489504
2.18,208.49373389365522,3.1017544987005743,0.38762870120932136
2.19,209.4043955178209,3.115302382067614,0.38860933096588846
2.2,210.31680772669165,3.1288763088263805,0.3895791151735466
2.21,211.23096563980852,3.142476206370444,0.39053819569768855
2.22,212.14686441786563,3.156102002705609,0.3914867123442116
2.23,213.0644992622235,3.1697536264426716,0.3924248028912296
2.24,213.9838654144285,3.1834310067902716,0.3933526031188126
2.25,214.90495815573846,3.197134073547836,0.3942702468398238
2.2600000000000002,215.82777280665556,3.2108627570986275,0.3951778659292575
2.27,216.75230472646416,3.2246169884028704,0.3960755903531299
2.2800000000000002,217.6785493127754,3.2383966989909756,0.3969635481978231
2.29,218.60650200107835,3.252201820956862,0.39784186569892777
2.3000000000000003,219.53615826429592,3.266032286951351,0.39871066726711324
2.31,220.46751361234755,3.2798880301756603,0.39957007551846124
2.32,221.40056359171797,3.293768984374988,0.40042021130084304
2.33,222.3353037850308,3.30767508383217,0.40126119371945257
2.34,223.2717298106279,3.3216062633614194,0.4020931401646781
2.35,224.20983732215592,3.3355624583021797,0.4029161663375873
2.36,225.14962200815583,3.3495436045130145,0.40373038627619273
2.37,226.09107959166002,3.3635496383656163,0.4045359123794361
2.38,227.0342058297938,3.3775804967388763,0.40533285543458186
2.39,227.97899651338255,3.3916361170130402,0.406121324638441
2.4,228.92544746656358,3.405716437063935,0.40690142762425685
2.41,229.873554546404,3.419821395257282,0.4076732704846655
2.42,230.82331364252278,3.433950930443077,0.40843695779548406
2.43,231.7747206767189,3.4481049819500567,0.40919259263819074
2.44,232.72777160260338,3.462283489580222,0.4099402766224147
2.45,233.68246240523675,3.4764863936034507,0.41068010991018866
2.46,234.63878910077165,3.490713634752174,0.4114121912366715
2.47,235.59674773609945,3.504965154216124,0.41213661793159595
2.48,236.556334388502,3.5192408936371504,0.4128534859422279
2.49,237.51754516530835,3.533540795104114,0.41356288985329637
2.5,238.4803762035552,3.5478648011478353,0.4142649229067956
2.5100000000000002,239.4448236696527,3.5622128547361225,0.4149596770258417
2.52,240.4108837590541,3.5765848992688576,0.41564724283103716
2.5300000000000002,241.37855269593027,3.590980878573154,0.4163277096628344
2.54,242.34782673284775,3.6054007368985648,0.41700116560053857
2.5500000000000003,243.31870215045237,3.61984441891238,0.4176676974803002
2.56,244.2911752571556,3.6343118696949563,0.41832739091590376
2.57,245.2652423888264,3.6488030347351366,0.4189803303161108
2.58,246.24089990848591,3.663317859925703,0.41962659890396714
2.59,247.21814420600714,3.6778562915589146,0.42026627873402544
2.6,248.19697169781827,3.69241827632209,0.42089945071049906
2.61,249.17737882660975,3.707003761293251,0.4215261946053255
2.62,250.15936206104558,3.721612693936826,0.4221465890742844
2.63,251.14291789547784,3.7362450220994052,0.42276071167503226
2.64,252.12804284966577,3.7509006940055603,0.423368638882746
2.65,253.1147334684979,3.76557965825371,0.4239704461080833
2.66,254.10298632171802,3.7802818638120446,0.424566207712719
2.67,255.09279800365502,3.795007260014505,0.42515599702364515
2.68,256.08416513295606,3.8097557965568156,0.4257398863514392
2.69,257.07708435232274,3.8245274234925577,0.42631794700480263
2.7,258.0715523282521,3.839322091229315,0.42689024930402875
2.71,259.06756575077895,3.8541397505248436,0.4274568625992703
2.72,260.06512133322394,3.8689803524833217,0.4280178552822804
2.73,261.0642158119431,3.8838438485516242,0.42857329480208883
2.74,262.06484594608133,3.8987301905156553,0.42912324768022136
2.75,263.06700851732893,3.913639330496726,0.4296677795226742
2.7600000000000002,264.07070032968187,3.928571220947988,0.4302069550352008
2.77,265.07591820920413,3.943525814650899,0.4307408380370379
2.7800000000000002,266.0826590037945,3.958503064711751,0.4312694914730366
2.79,267.09091958295465,3.973502924558223,0.4317929774273921
2.8000000000000003,268.1006968375618,3.9885253479359966,0.43231135713813273
2.81,269.11198767964373,4.003570288905408,0.43282469100674636
2.82,270.1247890421563,4.018637701838143,0.43333303861370376
2.83,271.13909787876463,4.033727541413976,0.4338364587295349
2.84,272.1549111636262,4.048839762617545,0.43433500932704194
2.85,273.1722258911779,4.063974320735189,0.4348287475922632
2.86,274.1910390759241,4.079131171351782,0.4353177299383231
2.87,275.2113477522298,4.0943102703476715,0.4358020120160604
2.88,276.2331489741139,4.109511573895591,0.4362816487248984
2.89,277.2564398150468,4.124735038457657,0.43675669422506314
2.9,278.2812173677507,4.1399806207823895,0.4372272019469563
2.91,279.30747874400055,4.1552482779017605,0.4376932246038525
2.92,280.3352210744299,4.170537967128298,0.438154814202403
2.93,281.3644415083379,4.185849646052216,0.4386120220517995
2.94,282.3951372134988,4.201183272538588,0.4390648987758208
2.95,283.42730537597413,4.216538804724539,0.43951349432063025
2.96,284.4609431999271,4.2319162010164995,0.4399578579681429
2.97,285.49604790744036,4.247315420087482,0.4403980383440076
2.98,286.5326167383336,4.262736420874373,0.4408340834259774
2.99,287.5706469499859,4.278179162575291,0.44126604055585816
3.0,288.6101358171598,4.293643604646967,0.4416939564484892
3.0100000000000002,289.65108063182623,4.30912970680214,0.44211787719930884
3.02,290.6934787029931,4.324637429007009,0.4425378482961786
3.0300000000000002,291.7373273565359,4.34016673147871,0.44295391462569356
3.04,292.7826239350288,4.355717574682806,0.4433661204837518
3.0500000000000003,293.82936579758115,4.3712899193308505,0.443774509583321
3.06,294.87755031967157,4.386883726377928,0.4441791250630367
3.0700000000000003,295.9271748929886,4.4024989570202715,0.44458000949757737
3.08,296.9782369252699,4.418135572692878,0.4449772049024159
3.09,298.03073384014544,4.433793535067176,0.4453707527442452
3.1,299.0846630769817,4.4494728060487025,0.44576069395017703
3.11,300.14002209072817,4.465173347774824,0.4461470689117235
3.12,301.1968083517656,4.480895122612479,0.4465299174961115
3.13,302.2550193457561,4.496638093155942,0.44690927905355227
3.14,303.3146525734956,4.512402222224636,0.44728519242251563
3.15,304.37570555076667,4.52818747286094,0.4476576959393328
3.16,305.4381758081952,4.543993808328055,0.4480268274444097
3.17,306.50206089110713,4.559821192107875,0.44839262429019233
3.18,307.56735835938787,4.5756695878988936,0.44875512334854517
3.19,308.63406578734316,4.591538959614138,0.4491143610151451
3.2,309.7021807635612,4.607429271379113,0.4494703732187191
3.21,310.7717008907771,4.623340487529784,0.4498231954277834
3.22,311.842623785739,4.6392725726105954,0.4501728626572461
3.23,312.91494707907475,4.65522549137247,0.4505194094726961
3.24,313.9886684151622,4.671199208770897,0.45086287000054215
3.25,315.06378545199834,4.687193689963973,0.45120327793007675
3.2600000000000002,316.14029586107296,4.703208900310526,0.45154066652380487
3.27,317.2181973272414,4.719244805368225,0.451875068621602
3.2800000000000002,318.29748754860003,4.735301370891726,0.4522065166459015
3.29,319.37816423636315,4.751378562830836,0.45253504260890054
3.3000000000000003,320.4602251147414,4.767476347328712,0.4528606781191289
3.31,321.54366792082044,4.783594690720052,0.45318345438491603
3.3200000000000003,322.62849040444337,4.799733559529343,0.45350340222256835
3.33,323.7146903280925,4.815892920469108,0.45382055205948
3.34,324.8022654667731,4.832072740438173,0.45413493394196736
3.35,325.8912136078991,4.848272986519966,0.45444657753899653
3.36,326.9815325511797,4.864493625980834,0.45475551214892884
3.37,328.0732201085072,4.880734626268368,0.45506176670262
3.38,329.16627410384564,4.8969959550097535,0.45536536977152875
3.39,330.26069237312305,4.913277580010162,0.45566634956943997
3.4,331.3564727641211,4.9295794692511095,0.45596473396044535
3.41,332.45361313637056,4.945901590888907,0.4562605504632655
3.42,333.5521113610436,4.962243913253051,0.4565538262533493
3.43,334.651965320851,4.978606404844699,0.45684458817179063
3.44,335.7531729099377,4.994989034335114,0.4571328627270279
3.45,336.85573203378203,5.011391770564164,0.45741867610060183
3.46,337.95964060909364,5.0278145825388085,0.45770205415296905
3.47,339.06489656371514,5.044257439431627,0.4579830224235397
3.48,340.1714978365224,5.060720310579344,0.4582616061408773
3.49,341.2794423773283,5.077203165481393,0.4585378302240919
3.5,342.3887281467855,5.093705973798469,0.45881171928627396
3.5100000000000002,343.4993531162922,5.110228705351129,0.45908329764077904
3.52,344.6113152678976,5.126771330118385,0.45935258930346423
3.5300000000000002,345.72461259420896,5.14333381823632,0.4596196179990568
3.54,346.83924309829956,5.15991613999672,0.45988440716294
3.5500000000000003,347.95520479361835,5.176518265845731,0.4601469799465663
3.56,349.07249570389973,5.193140166382513,0.46040735922032594
3.5700000000000003,350.19111386307475,5.209781812357921,0.4606655675790343
3.58,351.31105731518335,5.226443174673203,0.46092162734330144
3.59,352.43232411428767,5.243124224378703,0.4611755605653365
3.6,353.5549123243861,5.259824932672589,0.46142738903245095
3.61,354.6788200193284,5.276545270899586,0.4616771342690156
3.62,355.80404528273175,5.29328521054973,0.4619248175420956
3.63,356.93058620789765,5.310044723257128,0.46217045986319016
3.64,358.0584408977305,5.326823780798752,0.4624140819931384
3.65,359.1876074646553,5.343622355093208,0.46265570444521154
3.66,360.31808403053884,5.3604404181995715,0.46289534748690353
3.67,361.4498687266091,5.377277942316182,0.4631330311456998
3.68,362.58295969337763,5.394134899779488,0.46336877521170416
3.69,363.7173550805613,5.411011263062889,0.46360259923841385
3.7,364.8530530470061,5.427907004775597,0.46383452254935387
3.71,365.99005176061087,5.444822097661502,0.46406456423808207
3.72,367.12834939825274,5.461756514598065,0.4642927431756836
3.73,368.26794414571197,5.4787102285951965,0.46451907800757875
3.74,369.4088341975997,5.495683212794187,0.464743587161047
3.75,370.551017757284,5.512675440466601,0.4649662888482311
3.7600000000000002,371.69449303681967,5.529686885013235,0.4651872010667193
3.77,372.8392582568754,5.546717519963036,0.46540634160255134
3.7800000000000002,373.9853116466652,5.563767318972078,0.46562372803514007
3.79,375.132651443877,5.580836255822503,0.465839377738418
3.8000000000000003,376.28127589460615,5.597924304421526,0.46605330788415844
3.81,377.43118325328516,5.615031438800398,0.46626553544394267
3.8200000000000003,378.5823717826178,5.632157633113419,0.4664760771925025
3.83,379.73483975351235,5.649302861636947,0.4666849497102503
3.84,380.8885854450153,5.666467098768414,0.46689216938554634
3.85,382.0436071442465,5.683650319025357,0.4670977524183426
3.86,383.19990314633463,5.700852497044462,0.4673017148199845
3.87,384.35747175435364,5.718073607580613,0.4675040724182413
3.88,385.51631127925884,5.735313625505948,0.46770484085960096
3.89,386.67642003982616,5.752572525808952,0.46790403561045957
3.9,387.83779636258834,5.769850283593507,0.4681016719596869
3.91,389.00043858177526,5.787146874078004,0.4682977650206481
3.92,390.1643450392529,5.804462272594438,0.4684923297357364
3.93,391.3295140844638,5.821796454587519,0.4686853808758944
3.94,392.49594407436786,5.839149395613791,0.46887693304431854
3.95,393.66363337338316,5.856521071340759,0.4690670006773672
3.96,394.8325803533286,5.873911457546023,0.46925559804827577
3.97,396.00278339336654,5.891320530116435,0.469442739268916
3.98,397.1742408799455,5.908748265047241,0.46962843829098366
3.99,398.3469512067448,5.926194638441262,0.46981270890831195
4.0,399.52091277461807,5.943659626508049,0.469995564759472
4.01,400.6961239915393,5.961143205563083,0.47017701933038025
4.0200000000000005,401.87258327254716,5.978645352026945,0.47035708595377423
