ell,TT_total_muK2,EE_total_muK2,BB_total_muK2,TE_total_muK2,TT_unlensed_scalar_muK2,EE_unlensed_scalar_muK2,TE_unlensed_scalar_muK2,cl_phiphi,cl_phit_muK,cl_phie_muK
128,5.018945722576486,0.00020217755419342124,1.260364985933363e-10,-0.022066564130733744,5.018945779928894,0.000202177617335345,-0.022066578275703522,2.5852973429492004e-19,2.8294287612444916e-10,-1.0964523789730412e-12
129,4.957520960544255,0.00020087815211923082,1.250723279681688e-10,-0.021867935149566566,4.957521025124903,0.0002008782249393257,-0.02186794981107241,2.451144063340258e-19,2.7185216998385793e-10,-1.0597785851541878e-12
130,4.89729195842511,0.00019953396683204845,1.2387602358102154e-10,-0.021665835075189818,4.897292027694423,0.00019953404903610706,-0.021665850255768903,2.3246012428580295e-19,2.6125315722346934e-10,-1.0243859620597256e-12
131,4.83822261416856,0.0001981489318508701,1.2246298839889152e-10,-0.021460369323079685,4.83822268569873,0.00019814902308671521,-0.021460385024584656,2.2051851377452947e-19,2.5112080938843673e-10,-9.902386767529887e-13
132,4.780285080603862,0.0001967250924477896,1.2084977338643075e-10,-0.02125160549275101,4.780285152095556,0.00019672519230726622,-0.02125162171631307,2.0924594796340133e-19,2.414321252638519e-10,-9.572858830267009e-13
133,4.723441651966152,0.00019525874724599776,1.19053923771114e-10,-0.021039633814549322,4.7234417212638,0.00019525885526729285,-0.021039650560545197,1.9860198394493808e-19,2.3216550999947398e-10,-9.254753013447577e-13
134,4.667663846347874,0.00019375676028319746,1.1709382239780667e-10,-0.020824489758029984,4.667663911453485,0.00019375687595346483,-0.020824507026052864,1.8854878621556027e-19,2.2330045137680807e-10,-8.947570449877287e-13
135,4.6129190578452794,0.00019221290890920748,1.1498853150211426e-10,-0.020606310488630476,4.6129191169306685,0.0001922130316674731,-0.02060632827746532,1.7905081836117991e-19,2.1481748977391872e-10,-8.650836115377883e-13
136,4.559180908269889,0.000190631376911629,1.1275763402350776e-10,-0.02038510195392377,4.559180959687284,0.00019063150615195092,-0.020385120261527046,1.7007494611766983e-19,2.0669828272785064e-10,-8.364102540916619e-13
137,4.506418955461064,0.00018901119466282045,1.1042107576851946e-10,-0.02016094574499633,4.506418997752036,0.000189011329737675,-0.020160964568480426,1.6159002072122781e-19,1.9892538735056551e-10,-8.086942126377003e-13
138,4.454606312771233,0.0001873563383188498,1.0799900946008746e-10,-0.019933944984203505,4.454606344673908,0.00018735647854271605,-0.019933964319825904,1.5356687172738007e-19,1.9148219319280325e-10,-7.818945345101724e-13
139,4.403714629502566,0.00018566578377330668,1.0551164188998974e-10,-0.019704174734502932,4.403714649957116,0.00018566592842641908,-0.01970419457766029,1.4597822245615756e-19,1.8435310148211272e-10,-7.559728979524329e-13
140,4.353723679672455,0.00018394095052460591,1.029790851855013e-10,-0.019471707529223992,4.353723687824835,0.0001839410988568448,-0.01947172787445118,1.3879838841355484e-19,1.7752313424216618e-10,-7.308921059527932e-13
141,4.30460450032551,0.0001821878617345994,1.0042121317708336e-10,-0.019236636786434353,4.304604495529483,0.00018218801296948867,-0.019236657627408425,1.3200332971042376e-19,1.7097818397174338e-10,-7.066171875047595e-13
142,4.256333813539644,0.00018040302978922048,9.785752382420059e-11,-0.018999006321491946,4.256333795357087,0.0001804031831280017,-0.01899902765104118,1.255704895989363e-19,1.6470483534490386e-10,-6.831147468756086e-13
143,4.20889139316997,0.00017858997707587916,9.530700857517344e-11,-0.018758927030634424,4.208891361369503,0.00017859013170163116,-0.01875894884075225,1.1947869732592168e-19,1.5869036711636436e-10,-6.603530449660931e-13
144,4.162250935357729,0.00017675204988388887,9.278802941681828e-11,-0.018516460456212032,4.162250889911721,0.00017675220496566252,-0.01851648273807588,1.13708064423749e-19,1.529226214984674e-10,-6.383015262909383e-13
145,4.116393722179253,0.00017488801771891517,9.031820433404018e-11,-0.018271644109413752,4.116393663259251,0.0001748881724158533,-0.01827166685340868,1.0823992932770293e-19,1.4739013917745183e-10,-6.16931446590193e-13
146,4.0712929071151045,0.0001730032550977417,8.79143018157319e-11,-0.018024601783359635,4.071292835085754,0.0001730034085631558,-0.018024624979106594,1.0305678789960836e-19,1.4208197603660553e-10,-5.962151726753064e-13
147,4.026929098766667,0.00017110071509279743,8.559214492347297e-11,-0.017775344609458146,4.026929014178223,0.0001711008664781721,-0.017775368245846745,9.814212251638359e-20,1.3698776272186286e-10,-5.761264896249512e-13
148,3.983281418745861,0.00016918108697063213,8.336652539166737e-11,-0.017523968993940153,3.9832813223253427,0.00016918123542953133,-0.017523993059165695,9.348050519009399e-20,1.320976073134455e-10,-5.56640248635258e-13
149,3.9403297064706746,0.00016724712108715547,8.125112807185557e-11,-0.01727052562437728,3.9403295991117995,0.00016724726577900504,-0.01727055010598187,8.905733437546766e-20,1.2740210389332528e-10,-5.37732454949011e-13
150,3.8980544900656655,0.00016530143113386718,7.925846609278181e-11,-0.01701506362525605,3.8980543728176342,0.00016530157122758918,-0.017015088510173474,8.48589790235838e-20,1.2289235015428247e-10,-5.193803926558013e-13
151,3.856435029787491,0.00016334616680882083,7.739982676169005e-11,-0.01675766818172333,3.8564349038427608,0.0001633463014862988,-0.01675769345632747,8.087268342400856e-20,1.1855989435444948e-10,-5.015631862068789e-13
152,3.815459762402558,0.0001613820532199508,7.568522844456606e-11,-0.016498408806295224,3.815459629083703,0.00016138218167930442,-0.016498434456451657,7.708693313979481e-20,1.1439700908715423e-10,-4.842650989328915e-13
153,3.7751115507225066,0.00015941143829026366,7.412338832832584e-11,-0.016237349359901652,3.7751114114682984,0.00015941155974891525,-0.016237375371022152,7.34910414908439e-20,1.1039645517081732e-10,-4.67472171680199e-13
154,3.7353777288741252,0.00015743655320493656,7.27217010199431e-11,-0.01597459045101792,3.7353775852249558,0.00015743666690245324,-0.01597461680811743,7.007484320875884e-20,1.0655123594451341e-10,-4.511704764294087e-13
155,3.6962440390708453,0.00015545565743132892,7.148622781944861e-11,-0.015710170514196466,3.6962438926536243,0.00015545576263202576,-0.015710197201952256,6.682881793110922e-20,1.0285477822305713e-10,-4.3534693987295243e-13
156,3.657700460366508,0.00015347281822916765,7.042169642180055e-11,-0.015444184028305122,3.6577003128791583,0.00015347291422446044,-0.015444211031117663,6.374392665333071e-20,9.930072294979997e-11,-4.1998851109926e-13
157,3.6197296627043207,0.00015148625517896823,6.953151071372171e-11,-0.015176683860982249,3.6197295159000107,0.00015148634128946576,-0.015176711163037471,6.081164849246928e-20,9.58830493390822e-11,-4.0508273804693783e-13
158,3.5823223376409215,0.00014950170989379646,6.881777028024798e-11,-0.014907739546922065,3.5823221933121574,0.00014950178547112517,-0.014907767132254507,5.802392016806895e-20,9.25959757893173e-11,-3.906173960670079e-13
159,3.5454638680143042,0.00014751730002755922,6.8281299208791e-11,-0.014637417858036069,3.545463727977021,0.00014751736445591462,-0.014637445710592598,5.537317009228885e-20,8.943404714078452e-11,-3.7658090111320205e-13
160,3.509141912374908,0.000145536671426186,6.792168361685641e-11,-0.014365801039736795,3.5091417784526766,0.00014553672412360787,-0.014365829143440367,5.2852169740461716e-20,8.639195778292132e-11,-3.6296160565058766e-13
161,3.4733409072232346,0.00014356150033059255,6.773731736416933e-11,-0.014092932119621919,3.473340781231713,0.00014356154074996328,-0.014092960458435016,5.045413843679703e-20,8.346472320376637e-11,-3.4974856142404727e-13
162,3.4380493441957007,0.0001415933789916676,6.772545536172491e-11,-0.013818905628254633,3.4380492279274493,0.00014159340662143436,-0.01381893418624192,4.8172663594958395e-20,8.064754979545053e-11,-3.369310077878044e-13
163,3.403256042472562,0.00013963731150996481,6.788227379290835e-11,-0.013543742207515598,3.4032559376823373,0.0001396373258745891,-0.013543770968905368,4.600164710165234e-20,7.793582918489907e-11,-3.244983843968111e-13
164,3.36894668778758,0.0001376911569443661,6.820293655238578e-11,-0.013267548252874605,3.3689465961782115,0.00013769115760450587,-0.013267577202118637,4.393535487394086e-20,7.532521265502377e-11,-3.1244067439574963e-13
165,3.335112549562529,0.000135757984374181,6.868166720652518e-11,-0.012990357368687802,3.3351124727714847,0.000135757970926612,-0.012990386490519151,4.1968351063933744e-20,7.281149755653659e-11,-3.0074796099587565e-13
166,3.3017417387117978,0.00013384071156475022,6.931182573095352e-11,-0.012712252504565447,3.3017416782985336,0.00013384068364203535,-0.012712281784053824,4.009549225717895e-20,7.039070040801318e-11,-2.894107603308943e-13
167,3.2688243926445426,0.00013194211178664108,7.00859892666443e-11,-0.012433296450569835,3.268824350078716,0.0001319420690565584,-0.012433325873174172,3.831190635320788e-20,6.805897007489803e-11,-2.784196894132832e-13
168,3.236350919825265,0.0001300648203105296,7.099603612761755e-11,-0.012153598727786223,3.236350896475899,0.00013006476247526995,-0.012153628279404064,3.661298659040343e-20,6.5812664075887e-11,-2.6776580583108526e-13
169,3.204311990694764,0.00012821134059450576,7.203323231232262e-11,-0.011873215321936156,3.204311987820424,0.00012821126738965397,-0.011873244988949509,3.499437996289335e-20,6.364828892785637e-11,-2.574403850152233e-13
170,3.1726985289483864,0.00012638244461712404,7.318831973573021e-11,-0.011592215961250436,3.1726985476884346,0.00012638235581043707,-0.011592245730567805,3.345194010126182e-20,6.15624650210563e-11,-2.474348016780477e-13
171,3.1415001162622844,0.00012458203252214774,7.445160546286087e-11,-0.011310667410486005,3.1415001576292596,0.0001245819279121454,-0.011310697269580255,3.198176489940288e-20,5.955200298019422e-11,-2.3774085982350314e-13
172,3.1107113501568535,0.00012281224563843437,7.581305117054489e-11,-0.011028649280835759,3.1107114150300172,0.0001228121250528186,-0.011028679217777598,3.058015383185757e-20,5.7613848899643883e-11,-2.283505884325091e-13
173,3.080320709023163,0.00012107511548846775,7.726236217879901e-11,-0.010746222236905455,3.08032079814324,0.00012107497878238737,-0.010746252240392239,2.9243587103682387e-20,5.5745045208996226e-11,-2.1925610518470556e-13
174,3.050320102123491,0.00011937256865676967,7.878907531073228e-11,-0.010463459683050218,3.050320216088631,0.00011937241571094746,-0.010463489742429916,2.796874760509079e-20,5.394278110741659e-11,-2.1044983493667543e-13
175,3.0207031667562108,0.0001177094621931368,8.038264496593248e-11,-0.010180462153934882,3.0207033060191733,0.00011770929291187698,-0.010180492259225002,2.675248805489417e-20,5.220437734465082e-11,-2.019244628283124e-13
176,2.9914606222287303,0.00011608563759093125,8.203252679176761e-11,-0.00989727633723048,2.991460787095299,0.00011608545190002506,-0.009897306479131836,2.559184420928166e-20,5.052726910449622e-11,-1.9367248098935482e-13
177,2.9625847076170517,0.00011450423390687412,8.372825835066976e-11,-0.00961394398934173,2.962584898245668,0.00011450403175142149,-0.009613974159246915,2.4484115454511914e-20,4.8909073194404586e-11,-1.856853169829089e-13
178,2.934066345475054,0.00011296502384985399,8.545953627418485e-11,-0.009330515335438187,2.934066561877647,0.00011296480519201934,-0.00933054552543471,2.3426780539401956e-20,4.734755247959494e-11,-1.7795449810328315e-13
179,2.905899622443813,0.00011146777443291635,8.721628941852193e-11,-0.009047023937067432,2.9058998644878042,0.00011146753924963589,-0.009047054139935486,2.2417425926429455e-20,4.5840532000345616e-11,-1.7047174774464557e-13
180,2.878077322248867,0.00011001511260265083,8.898874756584644e-11,-0.008763530559595693,2.8780775896603057,0.00011001486088330925,-0.008763560768800556,2.1453758011059173e-20,4.438593615432726e-11,-1.632291302361718e-13
181,2.850591000877976,0.00010860811770719424,9.076750530542286e-11,-0.008480093320225864,2.850591293245763,0.00010860784945128702,-0.00848012352990499,2.0533611328520368e-20,4.298177799758031e-11,-1.5621901160691815e-13
182,2.8234352620832017,0.00010724780584725782,9.254358075790387e-11,-0.008196753782620783,2.8234355788643533,0.00010724752106205632,-0.008196783987565634,1.9654907042342784e-20,4.162613510592051e-11,-1.49433973524826e-13
183,2.796603438371896,0.00010593374654452108,9.430846885854102e-11,-0.007913565544597713,2.7966037788977736,0.00010593344524275536,-0.007913595740230511,1.8815682609856642e-20,4.031718184008796e-11,-1.4286693256579926e-13
184,2.770087662891991,0.00010466825376659714,9.60541889923465e-11,-0.007630593563218839,2.7700880263754466,0.0001046679359641719,-0.007630623745564363,1.80140686659632e-20,3.905315523371091e-11,-1.365110174582445e-13
185,2.743883006985882,0.0001034535258277822,9.777332679313565e-11,-0.007347845692965849,2.7438833925292294,0.0001034531915415399,-0.007347875858618456,1.7248280549667363e-20,3.783235785704871e-11,-1.3035958233307931e-13
186,2.7179819600205675,0.0001022889664584457,9.945906999160685e-11,-0.007065409891247925,2.717982366624313,0.00010228861570398997,-0.007065440037334072,1.65166227550472e-20,3.6653159838948335e-11,-1.2440621546182152e-13
187,2.692379879997336,0.0001011754478150628,1.0110523828379597e-10,-0.0067833171914512885,2.6923803065695746,0.00010117508060465451,-0.006783347315587792,1.5817489619716248e-20,3.551400435178818e-11,-1.1864475801992933e-13
188,2.667070905294429,0.00010011549583498058,1.0270630716694222e-10,-0.006501636615055146,2.6670713506608275,0.00010011511217551772,-0.006501666715303479,1.5149339882671182e-20,3.441339132463087e-11,-1.1306924849602771e-13
189,2.6420480214421147,9.910995335695964e-05,1.042574258087545e-10,-0.0062204081679275965,2.6420484843563834,9.910955324805151e-05,-0.00622043824274456,1.4510721148357608e-20,3.334987945605976e-11,-1.0767393054400253e-13
190,2.6173069831043474,9.816012465935044e-05,1.057544290401277e-10,-0.005939695766682235,2.6173074622591117,9.815970809149518e-05,-0.0059397258148673505,1.3900240181384977e-20,3.2322087552627607e-11,-1.0245325717082146e-13
191,2.5928423554757467,9.726686005330735e-05,1.0719384359423629e-10,-0.005659560516834084,2.592842849513722,9.726642700618092e-05,-0.005659590537474103,1.3316570988944725e-20,3.132866933900259e-11,-9.740181104067973e-14
192,2.568647578202692,9.643146038196066e-05,1.0857288876797133e-10,-0.005380023037608915,2.5686480857280642,9.64310108228246e-05,-0.005380053030019838,1.275846194776309e-20,3.03683643609976e-11,-9.251446504969506e-14
193,2.5447175194237346,9.565490540685419e-05,1.0988947174671369e-10,-0.005101140309832788,2.5447180390136563,9.565443928908806e-05,-0.00510117027349983,1.222470297370542e-20,2.943992457438549e-11,-8.77861521717171e-14
194,2.52104963975616,9.493848647329484e-05,1.1114217781482944e-10,-0.004822991462590054,2.521050169972257,9.493800373505844e-05,-0.004823021397105994,1.1714160824994553e-20,2.8542185300287905e-11,-8.32120836327864e-14
195,2.497637756785224,9.428342374488578e-05,1.1233025576058161e-10,-0.004545615554133441,2.4976382961850296,9.428292430791519e-05,-0.004545645459135821,1.122574584211485e-20,2.767399902488902e-11,-7.878754772594949e-14
196,2.474478275241841,9.369086914786004e-05,1.1345359878291905e-10,-0.0042690860922006465,2.4744788223900587,9.369035291640069e-05,-0.004269115967308283,1.0758415146859634e-20,2.6834269407549075e-11,-7.450801296017318e-14
197,2.451567666353369,9.316214850720271e-05,1.1451272124117882e-10,-0.0039934494452440045,2.45156821983288,9.316161536708139e-05,-0.003993479289993307,1.0311189372921647e-20,2.6021954585052043e-11,-7.03691334609404e-14
198,2.428902466326795,9.269827840260087e-05,1.155087316078109e-10,-0.003718761705452165,2.428903024749317,9.269772822043842e-05,-0.0037187915192337176,9.883124033753932e-21,2.5236036699455225e-11,-6.636666307816782e-14
199,2.406475756754696,9.230021550558412e-05,1.1644330201515668e-10,-0.0034450647251438055,2.4064763187710243,9.229964812814897e-05,-0.0034450945071397374,9.473322955853537e-21,2.4475539975056798e-11,-6.24965062994794e-14
200,2.3842866265086085,9.196885905417004e-05,1.17318634767153e-10,-0.0031724332388079345,2.3842871908183514,9.196827430787249e-05,-0.0031724629879305256,9.080932134745569e-21,2.3739534277831478e-11,-5.875472448501248e-14
201,2.362329408713039,9.170579575303465e-05,1.1813742624838876e-10,-0.0029008888213559684,2.3623299740737878,9.170519344356098e-05,-0.0029009185361879865,8.705148526543745e-21,2.302712740858197e-11,-5.51374614676922e-14
202,2.340599240685761,9.151376378306016e-05,1.189028286016048e-10,-0.0026304932497601035,2.340599805921616,9.15131436951451e-05,-0.002630522928497339,8.34525090867864e-21,2.233751109571988e-11,-5.164090739987182e-14
203,2.3190890083540308,9.139598945609414e-05,1.1961840961768583e-10,-0.002361245361975123,2.3190895723634366,9.139535135342933e-05,-0.0023612750023715803,8.000554673554086e-21,2.166990943808139e-11,-4.8261337528875184e-14
204,2.2977962743541083,9.135544119178284e-05,1.2028811121804898e-10,-0.0020931883541877305,2.2977968361169387,9.135478481705894e-05,-0.0020932179535039083,7.670412962265699e-21,2.1023584604161362e-11,-4.4995175124657727e-14
205,2.2767131073406386,9.139506155375001e-05,1.2091620694771003e-10,-0.0018263523667453828,2.276713665924489,9.139438662882914e-05,-0.0018263819217000687,7.35419983394643e-21,2.0397814926744598e-11,-4.1838939578615675e-14
206,2.2558372940166205,9.151743874200629e-05,1.2150725884833993e-10,-0.0015607550946118796,2.2558378485822654,9.151674496822166e-05,-0.001560784601337862,7.051322100693049e-21,1.9791911759072614e-11,-3.878928163438613e-14
207,2.235163395726717,9.172536427425881e-05,1.2206607411992725e-10,-0.0012964142959554354,2.235163945532707,9.172465133283739e-05,-0.0012964437499594975,6.761212201923577e-21,1.9205210592525627e-11,-3.584296099026984e-14
208,2.214687198398439,9.202128524205238e-05,1.2259766190094052e-10,-0.0010333789168234693,2.214687742804806,9.202055279465694e-05,-0.0010334083129510119,6.48332245452694e-21,1.8637063525995438e-11,-3.2996830680059e-14
209,2.1944099104056534,9.240742578228146e-05,1.231071905384687e-10,-0.0007716861243550432,2.1944104488767215,9.240667347166752e-05,-0.0007717154567596488,6.21713370245053e-21,1.8086850069696778e-11,-3.0247856104117786e-14
210,2.1743263206923484,9.288621787695345e-05,1.2359994565424634e-10,-0.0005113744830626543,2.1743268527986226,9.288544532773668e-05,-0.0005114037451808737,5.962147654186167e-21,1.7553975614178578e-11,-2.7593107955079355e-14
211,2.1544344917033,9.345987319164064e-05,1.2408128931494926e-10,-0.0002524794899855291,2.154435017122451,9.345908001117034e-05,-0.00025250867451712713,5.717886175281058e-21,1.703785789685657e-11,-2.5029737853285905e-14
212,2.134733540787072,9.41301856196585e-05,1.245566205805785e-10,4.963197552007081e-06,2.1347340593040087,9.412937139899216e-05,4.9340986581385635e-06,5.483896420163917e-21,1.653794113679087e-11,-2.255499968835902e-14
213,2.1152205199016234,9.489926659877519e-05,1.2503133768759024e-10,0.00026092085686116713,2.11522103140768,9.489843091374997e-05,0.00026089185241526773,5.2597377766390606e-21,1.605368677974532e-11,-2.016623234288848e-14
214,2.0958935553389773,9.5769022349209e-05,1.2551080207947962e-10,0.0005153615500487801,2.095894059830221,9.576816476160457e-05,0.0005153326496225288,5.044994350869149e-21,1.5584573068089872e-11,-1.786085800682169e-14
215,2.0767497891933724,9.674025793589557e-05,1.2600030448608129e-10,0.0007682510866852416,2.076750286768075,9.673937799468421e-05,0.0007682223006080364,4.8392661119463055e-21,1.5130101777790166e-11,-1.5636387870855238e-14
216,2.0577844297470276,9.781581408446134e-05,1.2650503320954088e-10,0.0010195559293958425,2.0577849206023244,9.781491132714009e-05,0.0010195272687450166,4.642169569848424e-21,1.468978110112231e-11,-1.3490400941546352e-14
217,2.0389947879216814,9.899632959960369e-05,1.2703004477094251e-10,0.0012692412050976014,2.038995272349458,9.899540355360364e-05,0.0012692126816825867,4.453338177450964e-21,1.4263150192951664e-11,-1.1420567708166876e-14
218,2.020378228028858,0.00010028239372861183,1.2758023699761792e-10,0.0015172883772693398,2.0203787064109195,0.0001002814439127801,0.001517260003609835,4.272421993710129e-21,1.384975522073508e-11,-9.424623148323057e-15
219,2.0019311977241663,0.00010167648562069927,1.2816032465897918e-10,0.0017636567371589042,2.0019316705267274,0.00010167551154684823,0.001763628526457146,4.099082914550236e-21,1.344915798258028e-11,-7.500374627425852e-15
220,1.9836502305391421,0.00010317904869187294,1.287748176811851e-10,0.0020083285732652215,1.9836506983067042,0.0001031780498663924,0.002008300539372505,3.9330006596018664e-21,1.3060936872059722e-11,-5.645699999786712e-15
221,1.965533846103465,0.00010479048395548348,1.2942800196923313e-10,0.0022512586833460424,1.9655343094521351,0.00010478945988101012,0.002251230840723682,3.773867441304556e-21,1.2684686097708825e-11,-3.8585440836850926e-15
222,1.9475777485395709,0.00010651303732197994,1.3012392283949794e-10,0.0024924416095630313,1.9475782081498874,0.0001065119874991198,0.0024924139732379943,3.621386287312613e-21,1.2320010569243058e-11,-2.1369145895976105e-15
223,1.929780558974488,0.00010834604522165442,1.3086637103359303e-10,0.0027318257888913696,1.929781015583818,0.00010834496915075263,0.0027317983744068533,3.475275424889639e-21,1.1966530078803056e-11,-4.788821226527054e-16
224,1.9121409094040749,0.00011029069335101133,1.3165887125524159e-10,0.0029693989503065707,1.912141363798655,0.00011028959053396422,0.0029693717736678435,3.3352640591679043e-21,1.1623877227369967e-11,1.1174228276960489e-15
225,1.8946565248848162,0.00011234626362678678,1.3250467316050337e-10,0.0032051129668690995,1.8946569778915072,0.00011234513356889096,0.003205086044484958,3.2010935399733658e-21,1.1291699636772464e-11,2.653812558256181e-15
226,1.877324264020972,0.00011451476650687675,1.334067447260154e-10,0.0034389582227316636,1.8773247164987967,0.0001145136087187095,0.0034389315713518886,3.0725138106527286e-21,1.096965003116956e-11,4.1320424426207824e-15
227,1.8601428632546024,0.00011679631258129911,1.3436776786502879e-10,0.0036708988164701976,1.8601433160861442,0.00011679512658062465,0.003670872453119436,2.9492875669247933e-21,1.0657396853814463e-11,5.553813741097608e-15
228,1.843110174287559,0.00011919008869234365,1.3539013617314494e-10,0.0039009094696831215,1.8431106283702892,0.00011918887400603893,0.0039008834115916505,2.8311866867533843e-21,1.0354623285199023e-11,6.9207780484273734e-15
229,1.8262249753354713,0.00012169705651571242,1.364759546758973e-10,0.00412896621722464,1.8262254315730855,0.00012169581268170663,0.004128940481756481,2.7179925884093417e-21,1.0061014412564994e-11,8.234531626687556e-15
230,1.8094842963846005,0.00012431724059059406,1.3762704142261207e-10,0.004355046359874694,1.809484755678424,0.00012431596715981524,0.004355020964453597,2.6094961283461466e-21,9.776275429762548e-12,9.496628546614913e-15
231,1.7928869786347035,0.00012704889744651006,1.388449307635214e-10,0.004579119709641577,1.7928874418752476,0.00012704759398483197,0.004579094671675388,2.5054956673577377e-21,9.500114171926916e-12,1.0708570540603387e-14
232,1.7764318709987887,0.00012989290863633514,1.401308781630542e-10,0.004801166188218903,1.776432339057516,0.00012989157472651796,0.004801141525022852,2.4058000646206713e-21,9.232250503735782e-12,1.1871815449297944e-14
233,1.7601161180933973,0.00013284924498479082,1.414858663674767e-10,0.0050211582849727905,1.7601165918147679,0.00013284788022840732,0.00502113401369227,2.3102240878547547e-21,8.97241352980706e-12,1.2987777090752606e-14
234,1.7439377794817241,0.00013591700502214518,1.4291061276892719e-10,0.005239069868187621,1.7439382596755781,0.00013591560904148564,0.005239046005721012,2.2185908298910266e-21,8.720341270526004e-12,1.4057826713754078e-14
235,1.727896633508465,0.00013909613510456188,1.4440557779058335e-10,0.005454892968043467,1.7278971209428062,0.00013909470754450948,0.005454869530965565,2.130731517040756e-21,8.475779346211365e-12,1.5083292611623406e-14
236,1.7119890986376887,0.00014238655949091493,1.4597097413141356e-10,0.0056685952960257874,1.7119895940319165,0.0001423851000207831,0.00566857230051242,2.0464840767570286e-21,8.238484721053063e-12,1.60654685021311e-14
237,1.6962158218414731,0.00014578569891063298,1.4760677671018e-10,0.0058801543679413305,1.6962163258601155,0.00014578420722595673,0.005880131829695716,1.965692199236149e-21,8.008219305447855e-12,1.700560446269705e-14
238,1.6805741181142653,0.00014929349855357618,1.4931273314648577e-10,0.0060895571050492096,1.6805746313612593,0.0001492919743778478,0.006089535039230619,1.8882072489308026e-21,7.78475285777198e-12,1.790491285084275e-14
239,1.6650629912656905,0.00015290825529490102,1.510883746414047e-10,0.0062967831760526605,1.6650635142792458,0.00015290669838124199,0.006296761597207915,1.8138864753851153e-21,7.567865398462333e-12,1.8764576230566457e-14
240,1.6496806439381493,0.00015663072083401108,1.5293302711078666e-10,0.006501797233106587,1.6496811771862312,0.00015662913096677018,0.006501776155104945,1.742592391048689e-21,7.35734046999936e-12,1.958573380202902e-14
241,1.6344253113301523,0.00016045919918314746,1.5484582245418036e-10,0.006704605558632344,1.6344258552066129,0.0001604575761794161,0.006704584994604257,1.6741934393185932e-21,7.152971319557804e-12,2.0369497470386444e-14
242,1.6192968478462413,0.0001643920282079379,1.5682570982906042e-10,0.006905174995214392,1.6192974026676203,0.000164390371918973,0.0069051549574946115,1.6085640920585501e-21,6.95455699797964e-12,2.1116944339691644e-14
243,1.6042935125956892,0.00016842836599586324,1.5887146684355193e-10,0.00710348966273081,1.6042940785987037,0.00016842667630840796,0.007103470162806329,1.545583411577144e-21,6.761902250979472e-12,2.1829117294063403e-14
244,1.5894135960703326,0.00017256659641834874,1.6098171056698463e-10,0.007299550264247947,1.5894141734100642,0.00017256487325584182,0.007299531312711159,1.485136000512947e-21,6.574820524428332e-12,2.250703627185196e-14
245,1.5746569682662968,0.0001768059097027489,1.6315490828368295e-10,0.007493334696664647,1.574657557015082,0.00017680415302641277,0.00749331630317213,1.4271101698178222e-21,6.393127362285956e-12,2.3151678481181785e-14
246,1.5600227108795732,0.00018114319775980371,1.6538938793353781e-10,0.007684837380785717,1.5600233110266017,0.00018114140756960245,0.007684819554022984,1.3714002134734969e-21,6.2166488384358655e-12,2.376400841962761e-14
247,1.5455083871891402,0.00018557848073697106,1.6768334818627829e-10,0.00787404574389837,1.545508998640744,0.00018557665707242884,0.007874028491550882,1.3179036174616109e-21,6.045213568883616e-12,2.4344952115202872e-14
248,1.5311146382838952,0.00019011024744358202,1.700348681173556e-10,0.008060940502438293,1.5311152608645269,0.00019010839038445355,0.008060923831169001,1.2665228980437743e-21,5.878655719373893e-12,2.489540838551703e-14
249,1.5168390625058112,0.0001947355165980096,1.7244191646441318e-10,0.00824552592559089,1.5168396959596882,0.00019473362626479428,0.008245509841024524,1.2171641232152435e-21,5.716815493212306e-12,2.541625273116151e-14
250,1.5026815430979108,0.00019945435870282878,1.7490236045974694e-10,0.00842778427483478,1.5026821870913054,0.00019945243525712063,0.008427768781549022,1.1697373884027193e-21,5.5595388555943785e-12,2.5908338478123568e-14
251,1.488639668724661,0.00020426317169225714,1.7741397424406863e-10,0.008607687064987978,1.488640322848807,0.00020426121533692365,0.008607672166511662,1.1241589629290692e-21,5.406679766869489e-12,2.6372520007212448e-14
252,1.4747122995262838,0.00020916518488481317,1.7997444687896796e-10,0.008785211774043924,1.4747129633008682,0.00020916319586399668,0.0087851974728623,1.080356391588313e-21,5.258107261591894e-12,2.6809717427507963e-14
253,1.4608975224582144,0.00021416209281388445,1.8258138998121754e-10,0.00896031820290251,1.4608981953354152,0.00021416007141282023,0.008960304500469581,1.0382631472729624e-21,5.113699277402725e-12,2.722085595767752e-14
254,1.4471949044897083,0.00021925696079633133,1.8523234502743765e-10,0.009132960648145947,1.4471955858587424,0.00021925490734097788,0.009132947544903845,9.978141702749522e-22,4.9733355298727575e-12,2.760682212622729e-14
255,1.4336011455140498,0.00022445059598209373,1.8792479036132448e-10,0.009303116728441304,1.4336018347061823,0.00022444851083857216,0.009303104223846581,9.589477787807041e-22,4.8369022309204715e-12,2.7968490567758406e-14
256,1.4201158653431007,0.00022974589076708748,1.906561479711718e-10,0.009470751020301402,1.4201165616370683,0.00022974377434092607,0.009470739112858102,9.216036490557028e-22,4.704285443840919e-12,2.8306689100166015e-14
257,1.406737971958571,0.00023514422215801533,1.93423790082615e-10,0.009635850766022564,1.4067386745863717,0.0002351420748931997,0.00963583945332184,8.857243708563764e-22,4.5753774127599096e-12,2.862223571995049e-14
258,1.3934670860652065,0.00024064620789418528,1.9622504563980857e-10,0.009798362146126933,1.3934677942182006,0.0002406440302720125,0.009798351424892998,8.512546297464793e-22,4.450072383691763e-12,2.891591641974658e-14
